#z			Da Mpc			Dl Mpc  (matter=0.3, lambda=0.7,Ho=70km/sMpc)
0			0.000			0.0 				
0.2			643.9			927.2 			
0.4			1014.3			1988.0
0.6			1239.0			3171.7 			
0.8			1379.4			4469.1		
1.0			1468.0			5872.0						
1.2			1523.4			7373.1			
1.4			1556.6			8966.1
1.6			1574.7			10645.1
1.8			1582.3			12405.0
2.0			1582.3			14241.1
2.2			1577.1			16149.1
2.4			1567.9			18125.1
2.6			1556.0			20165.7		
2.8			1542.1			22267.6
3.0			1526.7			24427.7
